holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday,hour,day_of_week,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm,is_severe_weather,is_low_visibility,has_precipitation,temp_scaled,clouds_all_scaled,congestion_category
,274.81,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 04:00:00,819,False,4,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47120575884823057,0.9,Low
,274.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 05:00:00,2788,False,5,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4613077384523094,0.9,Medium
,274.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 06:00:00,5370,False,6,0,0,1.0,6.123233995736766e-17,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46025794841031786,0.9,Severe
,273.37,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 07:00:00,6710,False,7,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44961007798440333,0.9,Severe
,273.08,0.0,0.0,1,Clear,sky is clear,2018-03-19 08:00:00,5983,False,8,0,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44526094781043785,0.01,Severe
,273.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 09:00:00,4958,False,9,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44526094781043785,0.9,Severe
,273.95,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 10:00:00,4320,False,10,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45830833833233353,0.9,High
,274.61,0.0,0.0,75,Clouds,broken clouds,2018-03-19 11:00:00,4551,False,11,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4682063587282547,0.75,High
,275.64,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 12:00:00,4636,False,12,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48365326934613073,0.9,High
,276.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 13:00:00,4712,False,13,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49235152969406176,0.9,High
,277.34,0.0,0.0,75,Clouds,broken clouds,2018-03-19 14:00:00,4974,False,14,0,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5091481703659266,0.75,Severe
,277.82,0.0,0.0,1,Clear,sky is clear,2018-03-19 15:00:00,5694,False,15,0,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5163467306538693,0.01,Severe
,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 16:00:00,6470,False,16,0,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5212957408518294,0.9,Severe
,278.16,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 17:00:00,5955,False,17,0,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.521445710857829,0.9,Severe
,277.69,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 18:00:00,4314,False,18,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5143971205758849,0.9,High
,276.89,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 19:00:00,3201,False,19,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5023995200959808,0.9,Medium
,276.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 20:00:00,2582,False,20,0,0,-0.8660254037844386,0.5000000000000001,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4913017396520694,0.9,Medium
,275.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 21:00:00,2628,False,21,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4793041391721661,0.9,Medium
,274.75,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 22:00:00,3231,False,22,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4703059388122377,0.9,Medium
,274.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-19 23:00:00,1086,False,23,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46235752849430173,0.9,Low
,273.55,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 00:00:00,556,False,0,1,0,0.0,1.0,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45230953809238184,0.9,Low
,273.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 01:00:00,337,False,1,1,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44931013797240604,0.9,Low
,272.55,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 02:00:00,247,False,2,1,0,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4373125374925018,0.9,Low
,272.42,0.0,0.0,40,Clouds,scattered clouds,2018-03-20 03:00:00,353,False,3,1,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4353629274145175,0.4,Low
,271.75,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 04:00:00,885,False,4,1,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.42531493701259765,0.9,Low
,271.62,0.0,0.0,90,Clouds,overcast clouds,2018-03-20 05:00:00,2867,False,5,1,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4233653269346133,0.9,Medium
,271.35,0.0,0.0,90,Snow,light snow,2018-03-20 06:00:00,5619,False,6,1,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.41931613677264595,0.9,Severe
,271.01,0.0,0.0,90,Snow,light snow,2018-03-20 07:00:00,6426,False,7,1,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4142171565686863,0.9,Severe
,270.36,0.0,0.0,90,Snow,light snow,2018-03-20 08:00:00,5876,False,8,1,0,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.40446910617876464,0.9,Severe
,270.68,0.0,0.0,90,Snow,light snow,2018-03-20 09:00:00,5130,False,9,1,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4092681463707261,0.9,Severe
,271.08,0.0,0.0,90,Haze,haze,2018-03-20 10:00:00,4406,False,10,1,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4152669466106778,0.9,High
,271.08,0.0,0.0,90,Snow,light snow,2018-03-20 11:00:00,4427,False,11,1,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4152669466106778,0.9,High
,271.36,0.0,0.0,90,Snow,light snow,2018-03-20 12:00:00,4600,False,12,1,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.41946610677864465,0.9,High
,272.08,0.0,0.0,90,Snow,light snow,2018-03-20 13:00:00,4696,False,13,1,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43026394721055783,0.9,High
,272.21,0.0,0.0,90,Rain,light rain,2018-03-20 14:00:00,4958,False,14,1,0,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.43221355728854216,0.9,Severe
,272.29,0.0,0.0,90,Snow,light snow,2018-03-20 15:00:00,5690,False,15,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43341331733653315,0.9,Severe
,272.46,0.0,0.0,90,Snow,light snow,2018-03-20 16:00:00,6609,False,16,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4359628074385121,0.9,Severe
,272.46,0.0,0.0,90,Snow,light snow,2018-03-20 17:00:00,6097,False,17,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4359628074385121,0.9,Severe
,272.22,0.0,0.0,90,Snow,light snow,2018-03-20 18:00:00,4569,False,18,1,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.43236352729454164,0.9,High
,272.0,0.0,0.0,90,Mist,mist,2018-03-20 19:00:00,3098,False,19,1,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.42906418716256767,0.9,Medium
,271.61,0.0,0.0,90,Snow,light snow,2018-03-20 20:00:00,2741,False,20,1,0,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4232153569286146,0.9,Medium
,271.22,0.0,0.0,90,Snow,light snow,2018-03-20 21:00:00,2517,False,21,1,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4173665266946616,0.9,Medium
,270.95,0.0,0.0,40,Snow,light snow,2018-03-20 22:00:00,1621,False,22,1,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4133173365326935,0.4,Medium
,269.94,0.0,0.0,1,Clear,sky is clear,2018-03-20 23:00:00,1062,False,23,1,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39817036592681476,0.01,Low
,269.44,0.0,0.0,1,Clear,sky is clear,2018-03-21 00:00:00,578,False,0,2,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3906718656268748,0.01,Low
,269.15,0.0,0.0,1,Clear,sky is clear,2018-03-21 01:00:00,335,False,1,2,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38632273545290924,0.01,Low
,268.55,0.0,0.0,1,Clear,sky is clear,2018-03-21 02:00:00,261,False,2,2,0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37732453509298175,0.01,Low
,268.01,0.0,0.0,1,Mist,mist,2018-03-21 03:00:00,353,False,3,2,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.36922615476904624,0.01,Low
,267.79,0.0,0.0,75,Mist,mist,2018-03-21 04:00:00,893,False,4,2,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.36592681463707305,0.75,Low
,267.44,0.0,0.0,75,Mist,mist,2018-03-21 05:00:00,2950,False,5,2,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3606778644271147,0.75,Medium
,267.22,0.0,0.0,90,Mist,mist,2018-03-21 06:00:00,5538,False,6,2,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.35737852429514155,0.9,Severe
,267.65,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 07:00:00,6840,False,7,2,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3638272345530892,0.9,Severe
,268.46,0.0,0.0,75,Mist,mist,2018-03-21 08:00:00,6218,False,8,2,0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.37597480503899205,0.75,Severe
,269.29,0.0,0.0,90,Mist,mist,2018-03-21 09:00:00,5356,False,9,2,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.3884223155368931,0.9,Severe
,270.08,0.0,0.0,90,Snow,light snow,2018-03-21 10:00:00,4551,False,10,2,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.40026994601079774,0.9,High
,271.22,0.0,0.0,90,Snow,light snow,2018-03-21 11:00:00,4807,False,11,2,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4173665266946616,0.9,High
,272.68,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 12:00:00,4993,False,12,2,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43926214757048615,0.9,Severe
,273.65,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 13:00:00,4879,False,13,2,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.45380923815236934,0.9,High
,274.22,0.0,0.0,40,Clouds,scattered clouds,2018-03-21 14:00:00,5173,False,14,2,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46235752849430173,0.4,Severe
,275.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 15:00:00,5863,False,15,2,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4763047390521894,0.9,Severe
,275.51,0.0,0.0,75,Clouds,broken clouds,2018-03-21 16:00:00,6790,False,16,2,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4817036592681464,0.75,Severe
,275.58,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 17:00:00,6310,False,17,2,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4827534493101379,0.9,Severe
,275.49,0.0,0.0,75,Clouds,broken clouds,2018-03-21 18:00:00,4591,False,18,2,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48140371925614905,0.75,High
,275.28,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 19:00:00,3493,False,19,2,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.47825434913017373,0.9,High
,274.87,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 20:00:00,2991,False,20,2,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4721055788842234,0.9,Medium
,274.58,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 21:00:00,2592,False,21,2,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46775644871025784,0.9,Medium
,274.46,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 22:00:00,1664,False,22,2,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4659568086382722,0.9,Medium
,274.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-21 23:00:00,1093,False,23,2,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.46025794841031786,0.9,Low
,274.0,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 00:00:00,609,False,0,3,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4590581883623277,0.9,Low
,273.36,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 01:00:00,346,False,1,3,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4494601079784047,0.9,Low
,273.61,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 02:00:00,228,False,2,3,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4532093581283747,0.9,Low
,273.54,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 03:00:00,330,False,3,3,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4521595680863832,0.9,Low
,273.01,0.0,0.0,75,Clouds,broken clouds,2018-03-22 04:00:00,868,False,4,3,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44421115776844633,0.75,Low
,273.08,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 05:00:00,2903,False,5,3,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44526094781043785,0.9,Medium
,273.23,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 06:00:00,5530,False,6,3,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.44751049790042036,0.9,Severe
,273.31,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 07:00:00,6833,False,7,3,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4487102579484105,0.9,Severe
,272.94,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 08:00:00,6206,False,8,3,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4431613677264548,0.9,Severe
,273.36,0.0,0.0,90,Haze,haze,2018-03-22 09:00:00,5222,False,9,3,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.4494601079784047,0.9,Severe
,274.01,0.0,0.0,90,Haze,haze,2018-03-22 10:00:00,4573,False,10,3,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.45920815836832635,0.9,High
,274.86,0.0,0.0,90,Haze,haze,2018-03-22 11:00:00,5059,False,11,3,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.47195560887822474,0.9,Severe
,275.79,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 12:00:00,5162,False,12,3,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48590281943611324,0.9,Severe
,276.62,0.0,0.0,75,Clouds,broken clouds,2018-03-22 13:00:00,5165,False,13,3,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4983503299340134,0.75,Severe
,277.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 14:00:00,5386,False,14,3,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5073485302939418,0.9,Severe
,277.62,0.0,0.0,40,Clouds,scattered clouds,2018-03-22 15:00:00,5963,False,15,3,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5133473305338935,0.4,Severe
,278.15,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 16:00:00,6918,False,16,3,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5212957408518294,0.9,Severe
,278.29,0.0,0.0,90,Clouds,overcast clouds,2018-03-22 17:00:00,6374,False,17,3,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5233953209358133,0.9,Severe
,278.43,0.0,0.0,20,Clouds,few clouds,2018-03-22 18:00:00,4694,False,18,3,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5254949010197963,0.2,High
,278.3,0.0,0.0,5,Clear,sky is clear,2018-03-22 19:00:00,3737,False,19,3,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523545290941812,0.05,High
,276.8,0.0,0.0,1,Clear,sky is clear,2018-03-22 20:00:00,3510,False,20,3,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5010497900419919,0.01,High
,274.89,0.0,0.0,5,Clear,sky is clear,2018-03-22 21:00:00,2896,False,21,3,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47240551889622073,0.05,Medium
,273.36,0.0,0.0,1,Clear,sky is clear,2018-03-22 22:00:00,2298,False,22,3,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4494601079784047,0.01,Medium
,272.29,0.0,0.0,1,Clear,sky is clear,2018-03-22 23:00:00,1235,False,23,3,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43341331733653315,0.01,Low
,271.0,0.0,0.0,1,Clear,sky is clear,2018-03-23 00:00:00,645,False,0,4,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41406718656268765,0.01,Low
,270.58,0.0,0.0,1,Clear,sky is clear,2018-03-23 01:00:00,379,False,1,4,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4077684463107378,0.01,Low
,270.16,0.0,0.0,1,Clear,sky is clear,2018-03-23 02:00:00,285,False,2,4,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4014697060587888,0.01,Low
,269.87,0.0,0.0,1,Mist,mist,2018-03-23 03:00:00,382,False,3,4,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.39712057588482325,0.01,Low
,269.08,0.0,0.0,1,Clear,sky is clear,2018-03-23 04:00:00,800,False,4,4,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3852729454109177,0.01,Low
,268.96,0.0,0.0,1,Clear,sky is clear,2018-03-23 05:00:00,2744,False,5,4,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3834733053389321,0.01,Medium
,269.16,0.0,0.0,1,Clear,sky is clear,2018-03-23 06:00:00,5245,False,6,4,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38647270545890877,0.01,Severe
,269.62,0.0,0.0,1,Clear,sky is clear,2018-03-23 07:00:00,6407,False,7,4,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3933713257348533,0.01,Severe
,270.02,0.0,0.0,75,Clouds,broken clouds,2018-03-23 08:00:00,5885,False,8,4,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3993701259748049,0.75,Severe
,272.36,0.0,0.0,75,Clouds,broken clouds,2018-03-23 09:00:00,5294,False,9,4,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.43446310737852467,0.75,Severe
,274.07,0.0,0.0,1,Clear,sky is clear,2018-03-23 10:00:00,4876,False,10,4,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4601079784043192,0.01,High
,275.43,0.0,0.0,75,Clouds,broken clouds,2018-03-23 11:00:00,5230,False,11,4,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.48050389922015624,0.75,Severe
,276.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-23 12:00:00,5405,False,12,4,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.49235152969406176,0.9,Severe
,276.65,0.0,0.0,75,Clouds,broken clouds,2018-03-23 13:00:00,5369,False,13,4,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4988002399520094,0.75,Severe
,276.93,0.0,0.0,90,Clouds,overcast clouds,2018-03-23 14:00:00,5525,False,14,4,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5029994001199762,0.9,Severe
