holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,is_holiday
,281.58,0.0,0.0,1,Clear,sky is clear,2017-11-28 12:00:00,4980,False
,283.72,0.0,0.0,1,Clear,sky is clear,2017-11-28 13:00:00,4837,False
,284.29,0.0,0.0,20,Clouds,few clouds,2017-11-28 14:00:00,5024,False
,283.35,0.0,0.0,1,Clear,sky is clear,2017-11-28 15:00:00,5756,False
,282.42,0.0,0.0,1,Clear,sky is clear,2017-11-28 16:00:00,6731,False
,282.03,0.0,0.0,1,Clear,sky is clear,2017-11-28 17:00:00,5922,False
,279.55,0.0,0.0,1,Clear,sky is clear,2017-11-28 18:00:00,4740,False
,278.48,0.0,0.0,5,Clear,sky is clear,2017-11-28 19:00:00,3162,False
,277.68,0.0,0.0,5,Clear,sky is clear,2017-11-28 20:00:00,2676,False
,276.58,0.0,0.0,5,Clear,sky is clear,2017-11-28 21:00:00,2378,False
,275.42,0.0,0.0,1,Clear,sky is clear,2017-11-28 22:00:00,1532,False
,274.55,0.0,0.0,1,Clear,sky is clear,2017-11-28 23:00:00,946,False
,273.62,0.0,0.0,1,Clear,sky is clear,2017-11-29 00:00:00,552,False
,272.55,0.0,0.0,1,Clear,sky is clear,2017-11-29 01:00:00,310,False
,271.55,0.0,0.0,1,Clear,sky is clear,2017-11-29 02:00:00,274,False
,270.93,0.0,0.0,1,Clear,sky is clear,2017-11-29 03:00:00,376,False
,268.88,0.0,0.0,1,Clear,sky is clear,2017-11-29 04:00:00,883,False
,268.15,0.0,0.0,1,Clear,sky is clear,2017-11-29 05:00:00,3034,False
,267.79,0.0,0.0,1,Clear,sky is clear,2017-11-29 06:00:00,5956,False
,267.94,0.0,0.0,5,Clear,sky is clear,2017-11-29 07:00:00,6624,False
,267.79,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 08:00:00,6020,False
,269.71,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 09:00:00,5331,False
,272.68,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 10:00:00,4690,False
,274.55,0.0,0.0,75,Clouds,broken clouds,2017-11-29 11:00:00,4770,False
,276.55,0.0,0.0,75,Clouds,broken clouds,2017-11-29 12:00:00,4982,False
,278.15,0.0,0.0,1,Clear,sky is clear,2017-11-29 13:00:00,4983,False
,279.79,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 14:00:00,5223,False
,280.22,0.0,0.0,75,Clouds,broken clouds,2017-11-29 15:00:00,5862,False
,279.92,0.0,0.0,75,Clouds,broken clouds,2017-11-29 16:00:00,6685,False
,279.07,0.0,0.0,75,Clouds,broken clouds,2017-11-29 17:00:00,6347,False
,278.08,0.0,0.0,1,Clear,sky is clear,2017-11-29 18:00:00,4914,False
,277.58,0.0,0.0,1,Clear,sky is clear,2017-11-29 19:00:00,3716,False
,277.44,0.0,0.0,1,Clear,sky is clear,2017-11-29 20:00:00,2859,False
,277.69,0.0,0.0,40,Clouds,scattered clouds,2017-11-29 21:00:00,2491,False
,277.93,0.0,0.0,1,Clear,sky is clear,2017-11-29 22:00:00,1780,False
,278.58,0.0,0.0,1,Clear,sky is clear,2017-11-29 23:00:00,2859,False
,279.08,0.0,0.0,1,Clear,sky is clear,2017-11-30 00:00:00,732,False
,279.4,0.0,0.0,1,Clear,sky is clear,2017-11-30 01:00:00,401,False
,279.44,0.0,0.0,90,Clouds,overcast clouds,2017-11-30 02:00:00,284,False
,278.86,0.0,0.0,75,Clouds,broken clouds,2017-11-30 03:00:00,395,False
,278.31,0.0,0.0,1,Clear,sky is clear,2017-11-30 04:00:00,926,False
,277.15,0.0,0.0,1,Clear,sky is clear,2017-11-30 05:00:00,2967,False
,276.84,0.0,0.0,1,Clear,sky is clear,2017-11-30 06:00:00,5862,False
,275.77,0.0,0.0,5,Clear,sky is clear,2017-11-30 07:00:00,6440,False
,275.35,0.0,0.0,5,Clear,sky is clear,2017-11-30 08:00:00,5819,False
,275.58,0.0,0.0,5,Clear,sky is clear,2017-11-30 09:00:00,5518,False
,276.3,0.0,0.0,5,Clear,sky is clear,2017-11-30 10:00:00,4643,False
,277.88,0.0,0.0,5,Clear,sky is clear,2017-11-30 11:00:00,5089,False
,279.35,0.0,0.0,5,Clear,sky is clear,2017-11-30 12:00:00,5069,False
,280.41,0.0,0.0,5,Clear,sky is clear,2017-11-30 13:00:00,5138,False
,281.15,0.0,0.0,1,Clear,sky is clear,2017-11-30 14:00:00,5338,False
,280.94,0.0,0.0,5,Clear,sky is clear,2017-11-30 15:00:00,5700,False
,280.72,0.0,0.0,5,Clear,sky is clear,2017-11-30 16:00:00,6605,False
,279.49,0.0,0.0,1,Clear,sky is clear,2017-11-30 17:00:00,6241,False
,276.88,0.0,0.0,1,Clear,sky is clear,2017-11-30 18:00:00,4668,False
,275.75,0.0,0.0,1,Clear,sky is clear,2017-11-30 19:00:00,3377,False
,274.22,0.0,0.0,40,Clouds,scattered clouds,2017-11-30 20:00:00,3106,False
,272.3,0.0,0.0,40,Clouds,scattered clouds,2017-11-30 21:00:00,3619,False
,271.51,0.0,0.0,1,Clear,sky is clear,2017-11-30 22:00:00,2969,False
,271.31,0.0,0.0,1,Clear,sky is clear,2017-11-30 23:00:00,1383,False
,271.15,0.0,0.0,1,Clear,sky is clear,2017-12-01 00:00:00,721,False
,271.3,0.0,0.0,1,Clear,sky is clear,2017-12-01 01:00:00,431,False
,270.73,0.0,0.0,1,Clear,sky is clear,2017-12-01 02:00:00,291,False
,270.79,0.0,0.0,1,Clear,sky is clear,2017-12-01 03:00:00,420,False
,270.75,0.0,0.0,1,Clear,sky is clear,2017-12-01 04:00:00,830,False
,271.01,0.0,0.0,1,Clear,sky is clear,2017-12-01 05:00:00,2873,False
,271.82,0.0,0.0,1,Clear,sky is clear,2017-12-01 06:00:00,5650,False
,272.15,0.0,0.0,1,Clear,sky is clear,2017-12-01 07:00:00,6708,False
,272.65,0.0,0.0,75,Clouds,broken clouds,2017-12-01 08:00:00,5772,False
,273.79,0.0,0.0,1,Clear,sky is clear,2017-12-01 09:00:00,5335,False
,275.36,0.0,0.0,75,Clouds,broken clouds,2017-12-01 10:00:00,4881,False
,277.88,0.0,0.0,75,Clouds,broken clouds,2017-12-01 11:00:00,5187,False
,280.29,0.0,0.0,1,Clear,sky is clear,2017-12-01 12:00:00,5421,False
,281.15,0.0,0.0,1,Clear,sky is clear,2017-12-01 13:00:00,5565,False
,281.86,0.0,0.0,1,Clear,sky is clear,2017-12-01 14:00:00,5711,False
,282.68,0.0,0.0,1,Clear,sky is clear,2017-12-01 15:00:00,6284,False
,282.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 16:00:00,6468,False
,281.55,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 17:00:00,6000,False
,280.3,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 18:00:00,5037,False
,279.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-01 19:00:00,4086,False
,278.74,0.0,0.0,75,Clouds,broken clouds,2017-12-01 20:00:00,3480,False
,277.44,0.0,0.0,75,Clouds,broken clouds,2017-12-01 21:00:00,3043,False
,275.65,0.0,0.0,75,Clouds,broken clouds,2017-12-01 22:00:00,3054,False
,275.29,0.0,0.0,20,Clouds,few clouds,2017-12-01 23:00:00,3604,False
,274.22,0.0,0.0,1,Clear,sky is clear,2017-12-02 00:00:00,1479,False
,273.22,0.0,0.0,1,Clear,sky is clear,2017-12-02 01:00:00,866,False
,272.48,0.0,0.0,1,Clear,sky is clear,2017-12-02 02:00:00,635,False
,272.14,0.0,0.0,1,Clear,sky is clear,2017-12-02 03:00:00,489,False
,271.55,0.0,0.0,1,Clear,sky is clear,2017-12-02 04:00:00,539,False
,270.51,0.0,0.0,1,Clear,sky is clear,2017-12-02 05:00:00,978,False
,269.86,0.0,0.0,1,Clear,sky is clear,2017-12-02 06:00:00,1666,False
,269.62,0.0,0.0,5,Clear,sky is clear,2017-12-02 07:00:00,2386,False
,269.41,0.0,0.0,20,Clouds,few clouds,2017-12-02 08:00:00,3343,False
,270.86,0.0,0.0,1,Clear,sky is clear,2017-12-02 09:00:00,4112,False
,273.21,0.0,0.0,1,Clear,sky is clear,2017-12-02 10:00:00,4562,False
,275.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 11:00:00,5055,False
,278.14,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 12:00:00,5441,False
,280.3,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 13:00:00,5516,False
,281.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 14:00:00,5177,False
,281.42,0.0,0.0,40,Clouds,scattered clouds,2017-12-02 15:00:00,5477,False
,281.08,0.0,0.0,5,Clear,sky is clear,2017-12-02 16:00:00,5397,False
,278.82,0.0,0.0,1,Clear,sky is clear,2017-12-02 17:00:00,5838,False
,276.02,0.0,0.0,5,Clear,sky is clear,2017-12-02 18:00:00,5490,False
,273.8,0.0,0.0,5,Clear,sky is clear,2017-12-02 19:00:00,4140,False
,272.51,0.0,0.0,5,Clear,sky is clear,2017-12-02 20:00:00,4032,False
,271.65,0.0,0.0,5,Clear,sky is clear,2017-12-02 21:00:00,3182,False
,270.87,0.0,0.0,1,Clear,sky is clear,2017-12-02 22:00:00,2623,False
,270.75,0.0,0.0,1,Haze,haze,2017-12-02 23:00:00,1939,False
,270.65,0.0,0.0,1,Clear,sky is clear,2017-12-03 00:00:00,1274,False
,271.09,0.0,0.0,1,Clear,sky is clear,2017-12-03 01:00:00,705,False
,271.48,0.0,0.0,1,Clear,sky is clear,2017-12-03 02:00:00,577,False
,271.61,0.0,0.0,75,Clouds,broken clouds,2017-12-03 03:00:00,343,False
,272.15,0.0,0.0,1,Clear,sky is clear,2017-12-03 04:00:00,289,False
,272.21,0.0,0.0,20,Clouds,few clouds,2017-12-03 05:00:00,476,False
,272.72,0.0,0.0,1,Clear,sky is clear,2017-12-03 06:00:00,813,False
,272.48,0.0,0.0,1,Clear,sky is clear,2017-12-03 07:00:00,1131,False
,272.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-03 08:00:00,1936,False
,273.29,0.0,0.0,1,Clear,sky is clear,2017-12-03 09:00:00,2831,False
,275.08,0.0,0.0,1,Clear,sky is clear,2017-12-03 10:00:00,3515,False
,276.57,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 11:00:00,4113,False
,278.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 12:00:00,4235,False
,279.51,0.0,0.0,1,Clear,sky is clear,2017-12-03 13:00:00,4516,False
,281.07,0.0,0.0,1,Clear,sky is clear,2017-12-03 14:00:00,4383,False
,281.22,0.0,0.0,1,Clear,sky is clear,2017-12-03 15:00:00,4892,False
,281.44,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 16:00:00,4962,False
,280.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 17:00:00,5014,False
,280.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 18:00:00,4035,False
,280.62,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 19:00:00,2993,False
,281.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 20:00:00,2533,False
,281.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 21:00:00,2135,False
,281.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-03 22:00:00,1782,False
,281.93,0.0,0.0,40,Clouds,scattered clouds,2017-12-03 23:00:00,1105,False
,282.36,0.0,0.0,1,Clear,sky is clear,2017-12-04 00:00:00,573,False
,282.72,0.0,0.0,1,Clear,sky is clear,2017-12-04 01:00:00,358,False
,283.08,0.0,0.0,1,Drizzle,light intensity drizzle,2017-12-04 02:00:00,247,False
,283.29,0.0,0.0,40,Rain,light rain,2017-12-04 03:00:00,407,False
,283.93,0.0,0.0,90,Clouds,overcast clouds,2017-12-04 04:00:00,915,False
,284.07,0.0,0.0,90,Clouds,overcast clouds,2017-12-04 05:00:00,2938,False
,283.95,0.0,0.0,75,Clouds,broken clouds,2017-12-04 06:00:00,5369,False
,283.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-04 07:00:00,5056,False
,284.02,0.0,0.0,90,Drizzle,drizzle,2017-12-04 08:00:00,5454,False
,284.0,0.0,0.0,90,Rain,light rain,2017-12-04 09:00:00,5173,False
,284.22,0.0,0.0,40,Rain,light rain,2017-12-04 10:00:00,4647,False
,284.72,0.0,0.0,90,Mist,mist,2017-12-04 11:00:00,4641,False
,285.22,0.0,0.0,90,Mist,mist,2017-12-04 12:00:00,4705,False
,285.5,0.0,0.0,90,Rain,moderate rain,2017-12-04 13:00:00,5004,False
,285.95,0.0,0.0,90,Rain,moderate rain,2017-12-04 14:00:00,5165,False
,285.75,0.0,0.0,90,Haze,haze,2017-12-04 15:00:00,5666,False
,285.07,0.0,0.0,90,Haze,haze,2017-12-04 16:00:00,6533,False
,282.55,0.0,0.0,90,Mist,mist,2017-12-04 17:00:00,5912,False
,280.22,0.0,0.0,90,Mist,mist,2017-12-04 18:00:00,4378,False
,278.16,0.0,0.0,90,Rain,moderate rain,2017-12-04 19:00:00,3092,False
,276.69,0.0,0.0,90,Rain,moderate rain,2017-12-04 20:00:00,2556,False
,274.69,0.0,0.0,90,Mist,mist,2017-12-04 21:00:00,2150,False
,273.09,0.0,0.0,90,Mist,mist,2017-12-04 22:00:00,1653,False
,271.72,0.0,0.0,90,Snow,snow,2017-12-04 23:00:00,1763,False
,270.75,0.0,0.0,90,Snow,snow,2017-12-05 00:00:00,693,False
,269.75,0.0,0.0,90,Snow,snow,2017-12-05 01:00:00,327,False
,268.81,0.0,0.0,90,Snow,light snow,2017-12-05 02:00:00,278,False
,268.36,0.0,0.0,90,Haze,haze,2017-12-05 03:00:00,394,False
,267.42,0.0,0.0,75,Haze,haze,2017-12-05 04:00:00,853,False
,266.55,0.0,0.0,90,Haze,haze,2017-12-05 05:00:00,2637,False
,266.08,0.0,0.0,90,Haze,haze,2017-12-05 06:00:00,3657,False
,265.37,0.0,0.0,1,Clear,sky is clear,2017-12-05 07:00:00,2334,False
,264.72,0.0,0.0,75,Snow,light snow,2017-12-05 08:00:00,2160,False
,264.43,0.0,0.0,75,Snow,light snow,2017-12-05 09:00:00,2578,False
,264.75,0.0,0.0,90,Snow,light snow,2017-12-05 10:00:00,3706,False
,264.95,0.0,0.0,90,Haze,haze,2017-12-05 11:00:00,3683,False
,265.35,0.0,0.0,90,Snow,light snow,2017-12-05 12:00:00,3991,False
,265.88,0.0,0.0,75,Snow,light snow,2017-12-05 13:00:00,4158,False
,266.21,0.0,0.0,75,Snow,light snow,2017-12-05 14:00:00,4383,False
,266.22,0.0,0.0,1,Clear,sky is clear,2017-12-05 18:00:00,3936,False
,266.15,0.0,0.0,1,Clear,sky is clear,2017-12-05 19:00:00,2924,False
,266.22,0.0,0.0,5,Clear,sky is clear,2017-12-05 20:00:00,2447,False
,265.94,0.0,0.0,1,Clear,sky is clear,2017-12-05 21:00:00,2278,False
,265.36,0.0,0.0,1,Haze,haze,2017-12-05 22:00:00,1555,False
,265.29,0.0,0.0,1,Clear,sky is clear,2017-12-05 23:00:00,1014,False
,265.22,0.0,0.0,1,Clear,sky is clear,2017-12-06 00:00:00,744,False
,265.22,0.0,0.0,1,Clear,sky is clear,2017-12-06 01:00:00,585,False
,265.15,0.0,0.0,1,Clear,sky is clear,2017-12-06 02:00:00,409,False
,264.86,0.0,0.0,1,Clear,sky is clear,2017-12-06 03:00:00,534,False
,264.76,0.0,0.0,1,Clear,sky is clear,2017-12-06 04:00:00,1072,False
,264.69,0.0,0.0,1,Clear,sky is clear,2017-12-06 05:00:00,3067,False
,264.53,0.0,0.0,1,Clear,sky is clear,2017-12-06 06:00:00,5480,False
,264.3,0.0,0.0,5,Clear,sky is clear,2017-12-06 07:00:00,5255,False
,264.38,0.0,0.0,5,Clear,sky is clear,2017-12-06 08:00:00,5113,False
,264.61,0.0,0.0,20,Snow,light snow,2017-12-06 09:00:00,5485,False
,265.15,0.0,0.0,75,Snow,light snow,2017-12-06 10:00:00,4772,False
,265.46,0.0,0.0,90,Snow,light snow,2017-12-06 11:00:00,4861,False
,265.88,0.0,0.0,90,Snow,light snow,2017-12-06 12:00:00,4983,False
,265.79,0.0,0.0,90,Snow,light shower snow,2017-12-06 13:00:00,5073,False
,265.82,0.0,0.0,90,Snow,light shower snow,2017-12-06 14:00:00,5155,False
,265.29,0.0,0.0,90,Snow,light shower snow,2017-12-06 15:00:00,5480,False
,264.87,0.0,0.0,90,Snow,light shower snow,2017-12-06 16:00:00,5729,False
,265.02,0.0,0.0,90,Snow,light snow,2017-12-06 17:00:00,5196,False
,265.08,0.0,0.0,90,Haze,haze,2017-12-06 18:00:00,4144,False
,265.41,0.0,0.0,90,Snow,light snow,2017-12-06 19:00:00,3061,False
,265.58,0.0,0.0,90,Snow,light snow,2017-12-06 20:00:00,2753,False
,265.72,0.0,0.0,75,Snow,light snow,2017-12-06 21:00:00,2449,False
,265.35,0.0,0.0,40,Clouds,scattered clouds,2017-12-06 22:00:00,1652,False
,265.15,0.0,0.0,1,Clear,sky is clear,2017-12-06 23:00:00,1093,False
,264.72,0.0,0.0,1,Clear,sky is clear,2017-12-07 00:00:00,602,False
,264.01,0.0,0.0,1,Clear,sky is clear,2017-12-07 01:00:00,357,False
,263.48,0.0,0.0,1,Clear,sky is clear,2017-12-07 02:00:00,286,False
,262.86,0.0,0.0,1,Clear,sky is clear,2017-12-07 03:00:00,376,False
,262.09,0.0,0.0,1,Clear,sky is clear,2017-12-07 04:00:00,927,False
,260.95,0.0,0.0,75,Clouds,broken clouds,2017-12-07 05:00:00,3044,False
,260.58,0.0,0.0,1,Clear,sky is clear,2017-12-07 06:00:00,5058,False
,259.87,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 07:00:00,5782,False
,259.43,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 08:00:00,5509,False
,260.28,0.0,0.0,75,Clouds,broken clouds,2017-12-07 09:00:00,4958,False
,261.01,0.0,0.0,75,Clouds,broken clouds,2017-12-07 10:00:00,4486,False
,262.35,0.0,0.0,1,Clear,sky is clear,2017-12-07 11:00:00,4774,False
,263.61,0.0,0.0,75,Clouds,broken clouds,2017-12-07 12:00:00,4981,False
,264.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 13:00:00,5035,False
,265.21,0.0,0.0,75,Clouds,broken clouds,2017-12-07 14:00:00,5296,False
,265.55,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 15:00:00,5696,False
,265.58,0.0,0.0,1,Clear,sky is clear,2017-12-07 16:00:00,6217,False
,265.08,0.0,0.0,40,Clouds,scattered clouds,2017-12-07 17:00:00,5865,False
,265.07,0.0,0.0,1,Clear,sky is clear,2017-12-07 18:00:00,4712,False
,265.57,0.0,0.0,75,Clouds,broken clouds,2017-12-07 19:00:00,3445,False
,266.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 20:00:00,2995,False
,266.68,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 21:00:00,2934,False
,266.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 22:00:00,1923,False
,267.36,0.0,0.0,90,Clouds,overcast clouds,2017-12-07 23:00:00,1152,False
,267.81,0.0,0.0,90,Snow,light snow,2017-12-08 00:00:00,651,False
,267.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 01:00:00,386,False
,267.95,0.0,0.0,75,Clouds,broken clouds,2017-12-08 02:00:00,319,False
,267.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 03:00:00,392,False
,268.22,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 04:00:00,865,False
,267.95,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 05:00:00,2916,False
,267.8,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 06:00:00,5276,False
,267.58,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 07:00:00,6081,False
,267.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 08:00:00,5448,False
,267.68,0.0,0.0,75,Clouds,broken clouds,2017-12-08 09:00:00,5087,False
,269.3,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 10:00:00,4771,False
,269.79,0.0,0.0,75,Clouds,broken clouds,2017-12-08 11:00:00,5083,False
,270.29,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 12:00:00,5299,False
,270.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-08 13:00:00,5418,False
,270.88,0.0,0.0,75,Clouds,broken clouds,2017-12-08 14:00:00,5424,False
,271.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 15:00:00,5931,False
,271.15,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 16:00:00,6150,False
,271.15,0.0,0.0,90,Snow,light snow,2017-12-08 17:00:00,5526,False
,271.22,0.0,0.0,90,Clouds,overcast clouds,2017-12-08 18:00:00,4564,False
,271.48,0.0,0.0,90,Snow,light snow,2017-12-08 19:00:00,3631,False
,271.88,0.0,0.0,90,Snow,light snow,2017-12-08 20:00:00,3190,False
,272.48,0.0,0.0,90,Snow,light snow,2017-12-08 21:00:00,3138,False
,272.55,0.0,0.0,90,Snow,light snow,2017-12-08 22:00:00,2728,False
,272.65,0.0,0.0,90,Snow,light snow,2017-12-08 23:00:00,1846,False
,271.81,0.0,0.0,90,Haze,haze,2017-12-09 00:00:00,1326,False
,270.79,0.0,0.0,90,Snow,light snow,2017-12-09 01:00:00,826,False
,269.88,0.0,0.0,90,Snow,light snow,2017-12-09 02:00:00,601,False
,269.02,0.0,0.0,90,Snow,light snow,2017-12-09 03:00:00,389,False
,268.48,0.0,0.0,90,Snow,light snow,2017-12-09 04:00:00,471,False
,268.15,0.0,0.0,90,Snow,light snow,2017-12-09 05:00:00,877,False
,267.28,0.0,0.0,90,Snow,light snow,2017-12-09 06:00:00,1441,False
,266.86,0.0,0.0,90,Snow,light snow,2017-12-09 07:00:00,2156,False
,266.36,0.0,0.0,90,Snow,light snow,2017-12-09 08:00:00,3024,False
,265.94,0.0,0.0,90,Snow,light snow,2017-12-09 09:00:00,3900,False
,265.92,0.0,0.0,90,Snow,light snow,2017-12-09 10:00:00,4433,False
,265.81,0.0,0.0,75,Snow,light snow,2017-12-09 11:00:00,4928,False
,266.5,0.0,0.0,75,Snow,light snow,2017-12-09 12:00:00,5263,False
,266.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 13:00:00,5186,False
,267.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 14:00:00,5255,False
,267.08,0.0,0.0,75,Clouds,broken clouds,2017-12-09 15:00:00,5087,False
,267.51,0.0,0.0,75,Clouds,broken clouds,2017-12-09 16:00:00,5160,False
,266.88,0.0,0.0,75,Clouds,broken clouds,2017-12-09 17:00:00,5536,False
,267.01,0.0,0.0,1,Clear,sky is clear,2017-12-09 18:00:00,4555,False
,267.43,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 19:00:00,3449,False
,267.61,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 20:00:00,3030,False
,267.68,0.0,0.0,40,Clouds,scattered clouds,2017-12-09 21:00:00,3260,False
,268.08,0.0,0.0,75,Clouds,broken clouds,2017-12-09 22:00:00,3068,False
,268.28,0.0,0.0,90,Clouds,overcast clouds,2017-12-09 23:00:00,1919,False
,268.02,0.0,0.0,1,Clear,sky is clear,2017-12-10 00:00:00,1370,False
,267.41,0.0,0.0,1,Clear,sky is clear,2017-12-10 01:00:00,910,False
,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-10 02:00:00,641,False
,266.51,0.0,0.0,1,Clear,sky is clear,2017-12-10 03:00:00,391,False
,266.75,0.0,0.0,40,Clouds,scattered clouds,2017-12-10 04:00:00,392,False
,267.15,0.0,0.0,1,Clear,sky is clear,2017-12-10 05:00:00,635,False
,268.77,0.0,0.0,75,Clouds,broken clouds,2017-12-10 06:00:00,922,False
,268.88,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 07:00:00,1152,False
,269.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 08:00:00,1869,False
,269.99,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 09:00:00,2745,False
,270.65,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 10:00:00,3616,False
,271.01,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 11:00:00,4025,False
,271.08,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 12:00:00,4264,False
,271.35,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 13:00:00,4352,False
,271.81,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 14:00:00,4370,False
,271.86,0.0,0.0,90,Clouds,overcast clouds,2017-12-10 15:00:00,4762,False
,271.94,0.0,0.0,40,Clouds,scattered clouds,2017-12-10 16:00:00,4604,False
,271.08,0.0,0.0,20,Clouds,few clouds,2017-12-10 17:00:00,4355,False
,269.22,0.0,0.0,5,Clear,sky is clear,2017-12-10 18:00:00,3724,False
,267.69,0.0,0.0,5,Clear,sky is clear,2017-12-10 19:00:00,2966,False
,266.58,0.0,0.0,1,Mist,mist,2017-12-10 20:00:00,2560,False
,266.15,0.0,0.0,1,Mist,mist,2017-12-10 21:00:00,2069,False
,267.36,0.0,0.0,1,Mist,mist,2017-12-10 22:00:00,1732,False
,268.14,0.0,0.0,90,Mist,mist,2017-12-10 23:00:00,999,False
,269.07,0.0,0.0,40,Mist,mist,2017-12-11 00:00:00,542,False
,269.72,0.0,0.0,90,Snow,snow,2017-12-11 01:00:00,281,False
,269.86,0.0,0.0,90,Snow,light snow,2017-12-11 02:00:00,279,False
,270.01,0.0,0.0,90,Mist,mist,2017-12-11 03:00:00,353,False
,270.68,0.0,0.0,90,Snow,light snow,2017-12-11 04:00:00,901,False
,270.81,0.0,0.0,90,Mist,mist,2017-12-11 05:00:00,2907,False
,271.15,0.0,0.0,90,Snow,light snow,2017-12-11 06:00:00,5061,False
,271.55,0.0,0.0,90,Snow,light snow,2017-12-11 07:00:00,4050,False
,271.75,0.0,0.0,90,Snow,snow,2017-12-11 08:00:00,4349,False
,272.44,0.0,0.0,90,Mist,mist,2017-12-11 09:00:00,4734,False
,272.65,0.0,0.0,90,Snow,light snow,2017-12-11 10:00:00,4049,False
,274.01,0.0,0.0,90,Mist,mist,2017-12-11 11:00:00,4291,False
,274.48,0.0,0.0,90,Mist,mist,2017-12-11 12:00:00,4452,False
,274.68,0.0,0.0,90,Snow,light snow,2017-12-11 13:00:00,4509,False
,274.42,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 14:00:00,4824,False
,273.94,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 15:00:00,5501,False
,273.23,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 16:00:00,6076,False
,271.37,0.0,0.0,90,Clouds,overcast clouds,2017-12-11 17:00:00,5712,False
,270.15,0.0,0.0,75,Clouds,broken clouds,2017-12-11 18:00:00,4040,False
,269.29,0.0,0.0,40,Clouds,scattered clouds,2017-12-11 19:00:00,2894,False
,268.01,0.0,0.0,5,Clear,sky is clear,2017-12-11 20:00:00,2374,False
,266.95,0.0,0.0,5,Clear,sky is clear,2017-12-11 21:00:00,2028,False
,265.88,0.0,0.0,1,Clear,sky is clear,2017-12-11 22:00:00,1433,False
,265.08,0.0,0.0,1,Clear,sky is clear,2017-12-11 23:00:00,958,False
,264.08,0.0,0.0,1,Clear,sky is clear,2017-12-12 00:00:00,548,False
,262.88,0.0,0.0,1,Clear,sky is clear,2017-12-12 01:00:00,395,False
,262.02,0.0,0.0,1,Clear,sky is clear,2017-12-12 02:00:00,256,False
,261.29,0.0,0.0,1,Clear,sky is clear,2017-12-12 03:00:00,339,False
